gt,pred,score
deer,horse,0.329563
ship,ship,0.787969
plane,plane,0.990422
horse,horse,0.514281
bird,plane,0.84572
truck,truck,0.944525
horse,plane,0.666945
deer,deer,0.468921
car,car,0.935492
frog,dog,0.423972
deer,deer,0.736141
deer,deer,0.420423
truck,truck,0.63001
car,bird,0.255477
bird,plane,0.970031
dog,cat,0.476678
frog,deer,0.395096
plane,bird,0.583778
ship,ship,0.955211
frog,frog,0.421758
car,car,0.986377
truck,truck,0.988859
deer,ship,0.444346
dog,dog,0.906448
truck,truck,0.996312
dog,dog,0.466759
plane,plane,0.917361
horse,deer,0.772255
bird,cat,0.420553
plane,plane,0.368414
plane,ship,0.692525
deer,deer,0.813928
bird,deer,0.402179
frog,deer,0.367581
frog,frog,0.951009
dog,dog,0.356647
dog,horse,0.410766
bird,cat,0.504457
ship,ship,0.632726
car,car,0.615831
horse,cat,0.213497
cat,bird,0.98528
car,car,0.947844
deer,deer,0.578068
dog,cat,0.432783
frog,frog,0.730685
dog,cat,0.615
car,car,0.460877
deer,deer,0.514543
horse,car,0.455398
plane,plane,0.738084
truck,truck,0.803241
deer,deer,0.754727
cat,cat,0.335185
ship,ship,0.55452
bird,cat,0.56599
ship,ship,0.99941
deer,frog,0.462164
horse,horse,0.999928
bird,bird,0.521332
cat,ship,0.946157
car,car,0.807631
dog,cat,0.279847
bird,cat,0.410255
truck,truck,0.727292
ship,ship,0.573419
truck,truck,0.982873
horse,horse,0.691843
truck,truck,0.674327
dog,dog,0.523029
car,car,0.761182
deer,deer,0.923456
plane,plane,0.987095
ship,ship,0.956554
bird,bird,0.920347
cat,plane,0.384717
ship,ship,0.905366
truck,truck,0.961326
car,car,0.499196
car,truck,0.708439
cat,dog,0.494839
bird,plane,0.487368
deer,deer,0.981223
truck,car,0.957259
cat,cat,0.799719
car,plane,0.981116
horse,deer,0.628509
deer,horse,0.494368
frog,truck,0.259029
bird,plane,0.981791
ship,ship,0.528625
truck,truck,0.830081
dog,dog,0.721193
cat,cat,0.929117
truck,truck,0.930997
dog,cat,0.618847
dog,deer,0.663639
frog,frog,0.994736
horse,bird,0.345891
bird,bird,0.943108
deer,cat,0.291825
frog,cat,0.471255
cat,cat,0.470997
car,car,0.948051
plane,plane,0.973956
horse,horse,0.606432
bird,plane,0.901731
dog,cat,0.401959
deer,deer,0.417695
horse,horse,0.815291
frog,frog,0.457728
car,car,0.760019
car,car,0.575239
truck,truck,0.928184
ship,ship,0.89631
car,car,0.802436
plane,plane,0.775584
car,car,0.9162
cat,cat,0.325587
car,car,0.997989
car,car,0.919005
car,car,0.900628
horse,horse,0.9713
cat,cat,0.90825
truck,plane,0.354398
frog,bird,0.521246
ship,ship,0.992928
deer,horse,0.919138
frog,frog,0.654195
ship,ship,0.796418
deer,deer,0.986267
truck,car,0.794343
deer,cat,0.654692
horse,horse,0.981776
truck,truck,0.911287
horse,horse,0.886837
frog,cat,0.377539
ship,ship,0.643636
deer,deer,0.730112
truck,truck,0.980067
horse,horse,0.912057
plane,plane,0.762713
car,car,0.862408
frog,frog,0.659287
car,car,0.978832
dog,car,0.781868
truck,car,0.686677
plane,ship,0.693973
deer,deer,0.757145
cat,cat,0.543631
deer,deer,0.692246
car,car,0.502639
cat,dog,0.289738
plane,plane,0.874705
ship,ship,0.813831
deer,deer,0.747074
frog,frog,0.996871
bird,bird,0.776597
bird,frog,0.379899
frog,frog,0.999379
dog,bird,0.252006
cat,dog,0.419588
frog,plane,0.594199
bird,deer,0.477951
car,car,0.916739
car,truck,0.446978
ship,ship,0.934839
frog,frog,0.895942
plane,plane,0.824693
deer,cat,0.315585
plane,plane,0.545577
car,car,0.741437
truck,car,0.74387
horse,horse,0.996587
car,car,0.985819
cat,dog,0.710253
horse,deer,0.379239
horse,dog,0.436645
ship,ship,0.706361
horse,deer,0.581488
horse,horse,0.999925
cat,horse,0.473995
truck,truck,0.992514
horse,horse,0.999001
horse,horse,0.870282
horse,horse,0.944438
bird,cat,0.425857
car,cat,0.275643
bird,bird,0.959308
ship,ship,0.982588
frog,frog,0.695577
deer,cat,0.510878
plane,ship,0.971147
horse,horse,0.843284
truck,car,0.523488
ship,ship,0.984128
frog,frog,0.305329
ship,ship,0.984082
deer,deer,0.716508
truck,truck,0.42368
car,truck,0.669556
horse,horse,0.68135
bird,plane,0.518112
bird,bird,0.721642
ship,ship,0.978754
dog,truck,0.527103
ship,ship,0.955331
car,car,0.996655
bird,cat,0.567144
bird,bird,0.828436
deer,dog,0.292613
car,ship,0.567062
bird,cat,0.263568
dog,horse,0.939413
bird,plane,0.258915
ship,ship,0.952741
car,car,0.943745
ship,ship,0.792375
car,car,0.991637
ship,ship,0.920396
frog,cat,0.29243
plane,plane,0.478973
bird,dog,0.474688
deer,deer,0.67
car,car,0.964422
cat,cat,0.712481
frog,frog,0.665662
horse,deer,0.309706
horse,horse,0.573148
deer,deer,0.959315
deer,horse,0.941351
cat,cat,0.68054
cat,ship,0.741889
deer,dog,0.32443
dog,horse,0.762735
bird,bird,0.984338
deer,frog,0.704729
cat,truck,0.901418
horse,deer,0.404164
ship,ship,0.704304
deer,horse,0.616151
deer,deer,0.679925
deer,deer,0.881087
dog,horse,0.267585
deer,horse,0.714572
cat,ship,0.467239
bird,bird,0.523558
ship,ship,0.825653
deer,deer,0.523356
dog,cat,0.301657
dog,dog,0.317077
deer,deer,0.6986
car,car,0.781378
deer,deer,0.864932
bird,plane,0.96833
dog,dog,0.299726
car,car,0.935619
frog,cat,0.435928
deer,deer,0.864861
cat,dog,0.454448
deer,deer,0.881053
deer,bird,0.287182
plane,bird,0.509216
ship,ship,0.930759
ship,ship,0.85417
deer,deer,0.864326
dog,horse,0.364257
horse,horse,0.999479
dog,cat,0.480816
frog,frog,0.716902
truck,truck,0.925841
car,car,0.92499
frog,frog,0.489319
horse,horse,0.965111
bird,dog,0.530504
plane,plane,0.626143
car,car,0.858878
deer,car,0.381047
dog,cat,0.361071
frog,dog,0.360938
plane,plane,0.89983
plane,car,0.547336
bird,bird,0.617871
horse,deer,0.837854
dog,cat,0.42519
frog,frog,0.890304
plane,plane,0.71114
frog,cat,0.328246
bird,dog,0.492457
truck,truck,0.996801
car,ship,0.570517
horse,horse,0.532603
horse,horse,0.92038
dog,dog,0.899074
bird,plane,0.504326
dog,cat,0.446502
frog,frog,0.995681
deer,deer,0.503813
car,car,0.757365
deer,bird,0.384491
cat,cat,0.437708
cat,deer,0.387971
cat,cat,0.348008
plane,horse,0.577912
cat,cat,0.511893
dog,dog,0.609648
dog,dog,0.828954
ship,car,0.337094
truck,truck,0.835278
horse,dog,0.416711
cat,cat,0.320908
car,car,0.850335
cat,horse,0.376418
cat,frog,0.201476
cat,truck,0.909274
deer,deer,0.377105
deer,deer,0.4624
bird,dog,0.283288
cat,cat,0.806607
cat,cat,0.650608
ship,car,0.90383
car,car,0.998801
horse,truck,0.452064
horse,horse,0.886434
plane,plane,0.986115
horse,bird,0.25248
deer,deer,0.476671
dog,cat,0.572348
car,car,0.988981
deer,deer,0.671943
bird,horse,0.454901
deer,deer,0.759446
cat,dog,0.402297
truck,bird,0.344498
truck,truck,0.882803
deer,bird,0.563856
truck,plane,0.906422
truck,truck,0.760466
car,car,0.857519
ship,plane,0.670267
car,ship,0.552974
frog,frog,0.98636
horse,horse,0.869662
dog,dog,0.343685
dog,cat,0.285306
deer,deer,0.370749
truck,truck,0.987605
horse,dog,0.834429
frog,frog,0.61147
dog,frog,0.313049
truck,truck,0.986804
bird,frog,0.512883
deer,deer,0.52294
plane,plane,0.993352
horse,horse,0.970127
ship,ship,0.607697
dog,dog,0.37413
dog,dog,0.945379
plane,plane,0.943803
plane,plane,0.894824
truck,car,0.583671
truck,truck,0.99897
ship,ship,0.935728
bird,deer,0.680451
dog,dog,0.762552
deer,deer,0.857975
ship,ship,0.918219
cat,deer,0.927258
frog,frog,0.939369
cat,dog,0.324727
frog,frog,0.737832
plane,plane,0.751095
frog,frog,0.994654
frog,frog,0.28405
frog,frog,0.941329
truck,car,0.954904
frog,frog,0.840474
frog,deer,0.828166
ship,ship,0.956908
frog,frog,0.620692
bird,truck,0.576814
deer,deer,0.897262
dog,dog,0.488891
ship,ship,0.742405
car,car,0.982623
bird,bird,0.884362
horse,horse,0.821759
frog,frog,0.604226
dog,frog,0.286143
horse,horse,0.998631
ship,plane,0.637012
car,ship,0.966646
ship,horse,0.266318
plane,plane,0.831635
ship,plane,0.644824
frog,frog,0.460141
truck,horse,0.233231
bird,horse,0.347087
ship,ship,0.915399
truck,truck,0.626871
deer,ship,0.969675
plane,plane,0.994951
truck,truck,0.979511
deer,deer,0.485247
truck,truck,0.97993
dog,dog,0.816704
horse,horse,0.911123
dog,deer,0.360097
dog,dog,0.407522
truck,plane,0.540342
dog,dog,0.468669
cat,plane,0.503751
plane,plane,0.911049
car,car,0.986713
truck,truck,0.912859
horse,horse,0.662107
bird,bird,0.921416
deer,deer,0.369554
car,car,0.561626
plane,plane,0.844229
ship,car,0.921116
plane,plane,0.542357
cat,dog,0.475147
car,car,0.770876
horse,horse,0.991621
plane,ship,0.618424
plane,plane,0.986998
deer,deer,0.578656
ship,ship,0.64527
frog,frog,0.288267
bird,deer,0.187089
deer,deer,0.547632
plane,plane,0.969321
plane,plane,0.896244
truck,truck,0.339545
plane,plane,0.510336
ship,ship,0.999966
deer,deer,0.646246
dog,cat,0.430735
truck,car,0.545892
cat,cat,0.885643
truck,truck,0.937894
plane,bird,0.457197
dog,truck,0.522103
frog,frog,0.29264
dog,dog,0.590274
plane,ship,0.243182
car,ship,0.848032
deer,dog,0.504077
ship,ship,0.998038
car,car,0.999625
plane,plane,0.815516
dog,horse,0.504011
bird,bird,0.623937
car,horse,0.781222
plane,plane,0.983125
bird,bird,0.316314
ship,ship,0.754639
car,car,0.855855
dog,dog,0.870314
frog,frog,0.773028
horse,horse,0.995893
horse,dog,0.542411
bird,cat,0.440947
frog,deer,0.627922
bird,bird,0.870835
dog,dog,0.503787
plane,plane,0.983564
car,car,0.991812
deer,deer,0.750954
bird,deer,0.853427
dog,cat,0.352868
deer,deer,0.36018
frog,cat,0.658378
bird,frog,0.285954
bird,bird,0.546555
car,plane,0.482686
horse,horse,0.861461
bird,deer,0.948752
ship,ship,0.634638
dog,dog,0.819306
dog,dog,0.530223
cat,ship,0.335655
plane,plane,0.83838
deer,deer,0.428988
ship,ship,0.960209
cat,dog,0.71408
horse,truck,0.359516
frog,frog,0.979194
cat,cat,0.455317
ship,ship,0.992565
car,car,0.993392
plane,plane,0.633027
car,truck,0.5707
cat,dog,0.322478
cat,frog,0.76386
plane,plane,0.569162
horse,horse,0.614346
deer,frog,0.279262
truck,truck,0.999753
dog,horse,0.688045
cat,deer,0.633838
frog,ship,0.598002
plane,ship,0.558182
car,car,0.984433
deer,deer,0.474033
deer,cat,0.295073
deer,deer,0.764012
deer,deer,0.925038
bird,dog,0.41219
bird,cat,0.25721
dog,dog,0.50869
ship,ship,0.825135
car,car,0.61666
dog,horse,0.449724
truck,truck,0.81491
ship,ship,0.976283
car,car,0.670066
car,car,0.664875
dog,horse,0.502287
cat,deer,0.380828
truck,car,0.565929
truck,truck,0.879481
horse,horse,0.555146
frog,bird,0.536588
dog,dog,0.677147
plane,plane,0.994486
ship,ship,0.973858
deer,deer,0.902822
horse,horse,0.282141
plane,deer,0.536826
truck,truck,0.876752
bird,bird,0.979264
ship,ship,0.869148
deer,deer,0.882088
horse,truck,0.239206
car,car,0.408463
cat,bird,0.556025
truck,truck,0.434272
frog,frog,0.271868
ship,ship,0.998206
truck,truck,0.986138
plane,cat,0.35626
deer,deer,0.565162
truck,frog,0.315294
frog,ship,0.407807
horse,horse,0.999997
ship,truck,0.554053
truck,ship,0.617096
deer,deer,0.662408
ship,ship,0.937252
truck,truck,0.967912
horse,horse,0.532983
bird,bird,0.658638
dog,dog,0.625758
cat,cat,0.442516
horse,horse,0.999535
car,bird,0.425056
plane,plane,0.952638
bird,cat,0.358306
truck,truck,0.986909
dog,dog,0.642682
dog,dog,0.707328
ship,ship,0.996374
dog,dog,0.599207
deer,deer,0.419147
bird,frog,0.348864
ship,car,0.457506
cat,cat,0.624885
dog,cat,0.492873
dog,plane,0.465177
horse,horse,0.993335
horse,horse,0.95518
ship,ship,0.969933
frog,deer,0.404628
bird,horse,0.816212
ship,ship,0.94097
bird,bird,0.806947
cat,cat,0.439251
dog,cat,0.310919
frog,frog,0.850441
ship,ship,0.89832
plane,plane,0.969082
bird,horse,0.306438
cat,deer,0.385341
horse,horse,0.511635
plane,plane,0.725061
car,plane,0.609214
truck,truck,0.954444
car,car,0.976428
cat,deer,0.495733
horse,dog,0.344471
dog,dog,0.58402
ship,ship,0.322812
cat,cat,0.468627
bird,car,0.638911
truck,ship,0.504965
frog,frog,0.73225
ship,ship,0.948065
frog,frog,0.80613
truck,truck,0.52077
cat,cat,0.87881
ship,ship,0.990214
truck,ship,0.909909
ship,ship,0.991486
plane,frog,0.726477
horse,horse,0.981465
ship,ship,0.973143
dog,dog,0.762681
plane,bird,0.770106
plane,plane,0.9703
car,car,0.848717
cat,plane,0.536428
truck,cat,0.504976
car,truck,0.571546
dog,dog,0.400124
cat,cat,0.558383
deer,dog,0.312957
deer,frog,0.40523
plane,plane,0.748932
truck,cat,0.344166
truck,truck,0.940274
truck,truck,0.999586
truck,cat,0.378796
ship,ship,0.76145
bird,frog,0.347862
deer,deer,0.866522
bird,bird,0.911881
bird,plane,0.517031
dog,dog,0.785997
car,car,0.629509
truck,cat,0.381399
car,car,0.891408
plane,plane,0.375656
truck,ship,0.620738
deer,deer,0.937111
bird,deer,0.80468
car,car,0.482571
frog,frog,0.85371
plane,plane,0.34384
cat,dog,0.532314
horse,plane,0.28425
frog,cat,0.336677
cat,cat,0.409921
car,truck,0.650665
ship,ship,0.911462
frog,deer,0.511722
dog,cat,0.639188
horse,horse,0.521913
bird,cat,0.428739
ship,ship,0.93083
deer,cat,0.411554
deer,deer,0.50869
ship,ship,0.948333
cat,truck,0.836534
dog,cat,0.632947
plane,plane,0.926579
dog,dog,0.57993
horse,horse,0.962622
deer,deer,0.400519
deer,plane,0.726937
bird,deer,0.579047
bird,horse,0.547247
horse,horse,0.984835
cat,deer,0.345708
frog,car,0.351929
plane,plane,0.73423
bird,cat,0.346838
horse,horse,0.578654
frog,frog,0.968464
bird,plane,0.799118
cat,cat,0.580841
plane,plane,0.832752
horse,horse,0.984319
horse,horse,0.644385
ship,ship,0.985121
car,truck,0.455833
car,car,0.980105
deer,cat,0.515418
frog,cat,0.460788
plane,plane,0.765966
frog,frog,0.995766
frog,bird,0.385022
dog,dog,0.534952
dog,dog,0.269941
frog,frog,0.907181
cat,cat,0.753675
truck,truck,0.987423
cat,frog,0.420174
frog,frog,0.997932
ship,horse,0.68566
horse,cat,0.52913
frog,deer,0.508375
deer,deer,0.652412
truck,truck,0.382618
dog,dog,0.887462
frog,deer,0.376753
deer,horse,0.449085
car,car,0.997171
frog,frog,0.96667
cat,cat,0.434728
ship,ship,0.427838
bird,cat,0.35713
cat,dog,0.517003
truck,plane,0.887845
ship,bird,0.2303
dog,frog,0.507106
car,frog,0.614469
dog,cat,0.424311
deer,horse,0.256925
dog,dog,0.4501
horse,horse,0.997349
dog,bird,0.397463
horse,horse,0.746878
ship,ship,0.99297
truck,truck,0.945856
car,car,0.69769
horse,horse,0.316599
bird,deer,0.402591
dog,dog,0.596883
frog,truck,0.366135
ship,ship,0.957886
deer,frog,0.515057
frog,frog,0.584314
dog,dog,0.482214
cat,cat,0.489874
truck,truck,0.61702
truck,truck,0.990255
ship,ship,0.884388
dog,cat,0.323155
dog,cat,0.683578
frog,frog,0.563567
deer,deer,0.599879
dog,cat,0.360344
truck,cat,0.39415
horse,horse,0.999631
cat,deer,0.694331
deer,horse,0.543512
car,car,0.997319
deer,bird,0.250452
bird,bird,0.388565
cat,deer,0.726808
frog,frog,0.350355
dog,cat,0.689047
dog,dog,0.335463
bird,plane,0.308356
ship,car,0.851505
plane,plane,0.895053
plane,plane,0.997869
car,car,0.886415
ship,ship,0.971621
cat,dog,0.490856
car,car,0.944824
cat,cat,0.581668
dog,cat,0.553518
ship,ship,0.873522
cat,deer,0.903881
ship,ship,0.879581
dog,dog,0.499071
ship,ship,0.998326
frog,frog,0.407592
cat,dog,0.568744
dog,dog,0.409093
dog,dog,0.627738
dog,cat,0.577204
plane,ship,0.92073
truck,ship,0.41859
dog,dog,0.671719
dog,cat,0.325322
horse,horse,0.529499
car,ship,0.51554
ship,ship,0.615143
bird,deer,0.490979
bird,dog,0.432947
horse,deer,0.969423
cat,cat,0.623354
deer,deer,0.840799
bird,bird,0.729772
truck,truck,0.97804
frog,frog,0.490637
bird,bird,0.639435
bird,bird,0.998476
deer,deer,0.86133
cat,cat,0.766135
plane,plane,0.543499
bird,frog,0.678621
plane,plane,0.649679
car,ship,0.56406
cat,cat,0.615675
bird,bird,0.925256
bird,dog,0.457294
horse,horse,0.999813
plane,plane,0.814075
car,truck,0.756108
plane,deer,0.753907
horse,horse,0.910568
horse,horse,0.999947
bird,bird,0.890112
plane,plane,0.305391
car,car,0.978908
frog,frog,0.981913
dog,dog,0.893579
plane,plane,0.685401
bird,horse,0.363793
bird,bird,0.884328
plane,plane,0.802513
car,car,0.961915
bird,bird,0.529176
frog,frog,0.932886
plane,plane,0.514564
car,car,0.550206
frog,frog,0.810127
frog,frog,0.828522
dog,dog,0.548306
cat,cat,0.620257
deer,frog,0.318389
plane,plane,0.866524
plane,plane,0.333044
truck,car,0.502252
car,car,0.865976
plane,plane,0.97866
bird,dog,0.516177
dog,dog,0.339562
truck,truck,0.856094
horse,truck,0.574932
ship,ship,0.897146
frog,cat,0.432928
deer,cat,0.388465
frog,cat,0.328778
plane,plane,0.48393
bird,bird,0.526233
plane,plane,0.968181
car,car,0.644882
truck,car,0.649143
bird,dog,0.296962
deer,frog,0.884647
truck,truck,0.381298
plane,plane,0.814343
horse,horse,0.400813
bird,bird,0.491013
cat,cat,0.765878
deer,car,0.525528
ship,ship,0.975055
plane,truck,0.90799
bird,deer,0.434057
frog,frog,0.619119
ship,ship,0.997608
truck,truck,0.997891
horse,horse,0.734083
car,car,0.705595
truck,truck,0.970504
cat,bird,0.326175
horse,deer,0.980633
bird,bird,0.697226
horse,truck,0.700137
truck,truck,0.997439
frog,frog,0.916288
truck,truck,0.958887
dog,dog,0.235082
horse,horse,0.63825
ship,ship,0.971956
dog,dog,0.781504
truck,ship,0.955663
ship,ship,0.989189
cat,frog,0.52999
truck,truck,0.752587
ship,plane,0.441912
plane,plane,0.597597
dog,cat,0.439053
dog,dog,0.410571
horse,horse,0.816149
car,car,0.916854
bird,plane,0.578016
plane,plane,0.66619
horse,bird,0.289576
dog,cat,0.539503
ship,ship,0.997254
bird,bird,0.936807
bird,dog,0.523925
dog,plane,0.303208
cat,plane,0.330198
truck,horse,0.777641
cat,dog,0.358983
car,ship,0.921013
truck,truck,0.922224
cat,truck,0.618321
car,car,0.993394
deer,deer,0.724205
cat,cat,0.756866
deer,deer,0.528603
deer,deer,0.73806
truck,truck,0.894059
plane,plane,0.991663
truck,ship,0.677999
dog,cat,0.54399
truck,truck,0.997248
bird,bird,0.986833
truck,truck,0.600764
deer,deer,0.8381
plane,bird,0.501655
bird,plane,0.640909
ship,ship,0.938213
deer,cat,0.386347
ship,ship,0.983444
frog,frog,0.8337
ship,ship,0.997875
bird,deer,0.477471
plane,plane,0.537846
dog,dog,0.774724
truck,truck,0.991603
frog,cat,0.498664
truck,truck,0.969592
dog,truck,0.68388
car,car,0.809165
cat,cat,0.494939
deer,deer,0.846537
deer,deer,0.601745
bird,bird,0.515792
horse,horse,0.99735
bird,bird,0.427958
deer,deer,0.653412
deer,deer,0.780171
plane,frog,0.357884
bird,dog,0.701391
ship,plane,0.515737
deer,deer,0.994291
dog,dog,0.277717
car,car,0.98866
bird,bird,0.936573
frog,frog,0.932595
ship,ship,0.679436
car,car,0.775799
horse,horse,0.939524
bird,frog,0.403667
ship,ship,0.65465
horse,horse,0.988443
deer,deer,0.610298
cat,dog,0.458568
cat,cat,0.463755
plane,truck,0.896357
cat,dog,0.511274
horse,horse,0.962499
bird,dog,0.51705
dog,dog,0.574963
frog,frog,0.687539
car,car,0.668285
horse,horse,0.783698
truck,ship,0.815324
plane,plane,0.915358
bird,frog,0.874173
cat,deer,0.295642
truck,truck,0.992842
ship,ship,0.781171
truck,plane,0.316183
dog,dog,0.399067
plane,ship,0.667515
plane,plane,0.995989
horse,ship,0.259254
frog,dog,0.401704
cat,frog,0.429622
cat,horse,0.915905
ship,ship,0.971192
car,ship,0.807014
deer,deer,0.599501
plane,plane,0.630611
car,car,0.894724
dog,horse,0.535928
deer,deer,0.660615
cat,cat,0.784154
bird,plane,0.651079
frog,frog,0.987234
plane,plane,0.681209
ship,ship,0.905338
ship,ship,0.996735
frog,cat,0.583282
cat,frog,0.515693
cat,deer,0.528653
bird,deer,0.595899
truck,ship,0.472489
horse,horse,0.974879
dog,cat,0.404974
car,car,0.987846
frog,deer,0.723872
plane,car,0.431672
dog,cat,0.606686
truck,truck,0.987442
truck,truck,0.974566
deer,deer,0.393154
dog,dog,0.787836
truck,truck,0.693287
deer,deer,0.718894
ship,ship,0.696088
cat,dog,0.373563
cat,dog,0.629927
bird,horse,0.763285
dog,deer,0.567563
car,car,0.998705
truck,truck,0.919522
dog,dog,0.936139
dog,deer,0.721484
ship,car,0.634735
car,ship,0.240629
ship,ship,0.981143
truck,truck,0.983556
horse,horse,0.664045
plane,plane,0.44541
frog,cat,0.43422
cat,deer,0.293361
bird,dog,0.548087
plane,plane,0.509166
bird,deer,0.44013
frog,frog,0.800011
truck,truck,0.350378
cat,cat,0.643795
truck,truck,0.362101
car,car,0.969825
frog,cat,0.482325
frog,horse,0.800443
horse,horse,0.598759
bird,bird,0.433767
frog,bird,0.386042
cat,dog,0.453107
bird,horse,0.345672
dog,bird,0.234036
dog,dog,0.636521
bird,bird,0.869839
horse,horse,0.68098
dog,horse,0.793075
bird,cat,0.332391
plane,plane,0.810395
ship,car,0.561726
plane,ship,0.313738
horse,deer,0.293332
horse,horse,0.999654
car,plane,0.814486
horse,horse,0.815973
deer,deer,0.349891
plane,plane,0.912528
bird,plane,0.467759
bird,bird,0.978572
frog,frog,0.989345
car,truck,0.560005
dog,dog,0.508988
truck,truck,0.841572
horse,horse,0.862911
frog,frog,0.849449
bird,bird,0.467063
horse,horse,0.99676
plane,plane,0.969198
dog,dog,0.551331
frog,frog,0.94653
plane,plane,0.957964
car,car,0.965341
car,car,0.991006
ship,ship,0.739539
deer,car,0.381898
dog,dog,0.847213
cat,frog,0.339969
car,car,0.708407
bird,cat,0.507406
deer,deer,0.74777
ship,ship,0.988847
truck,plane,0.373844
ship,ship,0.877236
car,car,0.983811
horse,horse,0.930296
bird,bird,0.642491
horse,horse,0.533928
bird,deer,0.64442
cat,dog,0.406463
bird,dog,0.889157
frog,frog,0.990874
horse,horse,0.346771
truck,plane,0.300239
deer,deer,0.965745
plane,plane,0.995802
car,car,0.997821
plane,plane,0.942962
deer,plane,0.44837
dog,cat,0.225938
plane,plane,0.997911
ship,ship,0.942754
plane,plane,0.8141
horse,deer,0.345713
frog,frog,0.309504
car,car,0.814608
plane,plane,0.977917
ship,ship,0.958692
